"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
167440,"EMETE","EME-8503TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-8504TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-8505TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-8506TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-8507TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-8508TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-8509TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-8510TE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167440,"EMETE","EME-85XXTE","China",214.783,"LCD (LED)",199.69,"Available",5,84.5600671,"85.0"
167441,"EMETE","EME-1001TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1002TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1003TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1004TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1005TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1006TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1007TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1008TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1009TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-1010TE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167441,"EMETE","EME-10XXTE","China",252.784,"LCD (LED)",320,"Available",4,99.5210608,"100.0"
167445,"BAUHN","ATV43FHDW-0325","China",109.465,"LCD",39.8,"Available",6,43.0963705,"43.0"
167555,"SAMSUNG","QA75QN990FW","Vietnam",189.338,"LCD (LED)",285,"Available",2.5,74.5423706,"75.0"
167555,"SAMSUNG","QA75QN990FS","Vietnam",189.338,"LCD (LED)",285,"Available",2.5,74.5423706,"75.0"
167555,"SAMSUNG","QA75QN990F*","Vietnam",189.338,"LCD (LED)",285,"Available",2.5,74.5423706,"75.0"
167556,"SAMSUNG","QA55QN1EFAW","Vietnam",138.783,"LCD (LED)",112,"Available",4,54.63886709999999,"55.0"
167556,"SAMSUNG","QA55QN1EFAS","Vietnam",138.783,"LCD (LED)",112,"Available",4,54.63886709999999,"55.0"
167556,"SAMSUNG","QA55QN1EFA*","Vietnam",138.783,"LCD (LED)",112,"Available",4,54.63886709999999,"55.0"
167558,"SAMSUNG","QA65QN1EFAW","Vietnam",163.897,"LCD (LED)",131,"Available",4.5,64.5262489,"65.0"
167558,"SAMSUNG","QA65QN1EFAS","Vietnam",163.897,"LCD (LED)",131,"Available",4.5,64.5262489,"65.0"
167558,"SAMSUNG","QA65QN1EFA*","Vietnam",163.897,"LCD (LED)",131,"Available",4.5,64.5262489,"65.0"
167559,"SAMSUNG","QA75QN1EFAW","Vietnam",189.338,"LCD (LED)",178,"Available",4.5,74.5423706,"75.0"
167559,"SAMSUNG","QA75QN1EFAS","Vietnam",189.338,"LCD (LED)",178,"Available",4.5,74.5423706,"75.0"
167559,"SAMSUNG","QA75QN1EFA*","Vietnam",189.338,"LCD (LED)",178,"Available",4.5,74.5423706,"75.0"
167560,"SAMSUNG","QA85QN1EFAW","Vietnam",214.783,"LCD (LED)",220,"Available",4.5,84.5600671,"85.0"
167560,"SAMSUNG","QA85QN1EFAS","Vietnam",214.783,"LCD (LED)",220,"Available",4.5,84.5600671,"85.0"
167560,"SAMSUNG","QA85QN1EFA*","Vietnam",214.783,"LCD (LED)",220,"Available",4.5,84.5600671,"85.0"
167604,"TCL","85P7K","China",214.783,"LCD (LED)",186.5,"Available",4.5,84.5600671,"85.0"
167634,"TCL","65C8K","China",163.829,"LCD (LED)",107.4,"Available",5,64.4994773,"65.0"
167635,"TCL","75C8K","China",189.306,"LCD (LED)",128.9,"Available",5.5,74.5297722,"75.0"
167637,"TCL","98C8K","China",247.604,"LCD (LED)",165.6,"Available",6,97.4816948,"98.0"
167651,"LG","OLED83B5PSA","Indonesia,South Korea",209.585,"OLED",151,"Available",6,82.5136145,"83.0"
167652,"LG","OLED83B56LA","Indonesia,South Korea",209.585,"OLED",151,"Available",6,82.5136145,"83.0"
167694,"TCL","75P7K","China",189.306,"LCD (LED)",104.7,"Available",6,74.5297722,"75.0"
167749,"Kogan","KALED55U95TA","China",138.783,"LCD (LED)",65.43,"Available",6,54.63886709999999,"55.0"
167751,"BLAUPUNKT","BP400FTS","China",100.335,"LCD",59.75,"Available",4,39.5018895,"40.0"
167753,"EKO","K40FST","China",100.335,"LCD",59.75,"Available",4,39.5018895,"40.0"
167783,"LG","65UA8450PSA","Indonesia,South Korea",163.897,"LCD (LED)",118,"Available",5,64.5262489,"65.0"
167795,"LG","65QNED93ASA","China",163.896,"LCD (LED)",159.1,"Available",3,64.5258552,"65.0"
167795,"LG","65QNED93A6A","China",163.896,"LCD (LED)",159.1,"Available",3,64.5258552,"65.0"
167795,"LG","65QNED92A6A","China",163.896,"LCD (LED)",159.1,"Available",3,64.5258552,"65.0"
167795,"LG","65QNED92ASA","China",163.896,"LCD (LED)",159.1,"Available",3,64.5258552,"65.0"
167795,"LG","65QNED92AUA","China",163.896,"LCD (LED)",159.1,"Available",3,64.5258552,"65.0"
167795,"LG","65QNED93AKA","China",163.896,"LCD (LED)",159.1,"Available",3,64.5258552,"65.0"
167795,"LG","65QNED9#### (# can be A-Z, 0-9 or ""-"" or ""."" or blank)","China",163.896,"LCD (LED)",159.1,"Available",3,64.5258552,"65.0"
167807,"Kogan","KAL24DH5400QA","China,Vietnam",59.816,"LCD (LED)",20.83,"Available",5,23.5495592,"24.0"
167807,"Kogan","KAL24DH5400QB","China,Vietnam",59.816,"LCD (LED)",20.83,"Available",5,23.5495592,"24.0"
167807,"Kogan","KAL24DH5400QC","China,Vietnam",59.816,"LCD (LED)",20.83,"Available",5,23.5495592,"24.0"
167807,"Kogan","KAL24DH5400QD","China,Vietnam",59.816,"LCD (LED)",20.83,"Available",5,23.5495592,"24.0"
167807,"Kogan","KAL24DH5400Q*","China,Vietnam",59.816,"LCD (LED)",20.83,"Available",5,23.5495592,"24.0"
167828,"LG","75QNED93ASA","China",189.34,"LCD (LED)",190.2,"Available",3.5,74.543158,"75.0"
167828,"LG","75QNED93A6A","China",189.34,"LCD (LED)",190.2,"Available",3.5,74.543158,"75.0"
167828,"LG","75QNED92A6A","China",189.34,"LCD (LED)",190.2,"Available",3.5,74.543158,"75.0"
167828,"LG","75QNED92ASA","China",189.34,"LCD (LED)",190.2,"Available",3.5,74.543158,"75.0"
167828,"LG","75QNED92AUA","China",189.34,"LCD (LED)",190.2,"Available",3.5,74.543158,"75.0"
167828,"LG","75QNED93AKA","China",189.34,"LCD (LED)",190.2,"Available",3.5,74.543158,"75.0"
167828,"LG","75QNED9#### (# can be A-Z, 0-9 or ""-"" or “.” or blank)","China",189.34,"LCD (LED)",190.2,"Available",3.5,74.543158,"75.0"
167832,"HISENSE","40A4QAU","China",100.332,"LCD (LED)",28.17,"Available",7,39.50070839999999,"40.0"
167832,"HISENSE","40A4QNZ","China",100.332,"LCD (LED)",28.17,"Available",7,39.50070839999999,"40.0"
167832,"HISENSE","40A4Q","China",100.332,"LCD (LED)",28.17,"Available",7,39.50070839999999,"40.0"
167833,"HISENSE","32A4QAU","China",80.039,"LCD (LED)",22.07,"Available",6,31.5113543,"32.0"
167833,"HISENSE","32A4QNZ","China",80.039,"LCD (LED)",22.07,"Available",6,31.5113543,"32.0"
167834,"HISENSE","43Q6QAU","China",107.95,"LCD (LED)",51.09,"Available",5,42.499915,"43.0"
167834,"HISENSE","43Q6QNZ","China",107.95,"LCD (LED)",51.09,"Available",5,42.499915,"43.0"
167834,"HISENSE","43Q6Q series","China",107.95,"LCD (LED)",51.09,"Available",5,42.499915,"43.0"
167835,"HISENSE","50Q6QAU","China",125.731,"LCD (LED)",59.02,"Available",5.5,49.5002947,"50.0"
167835,"HISENSE","50Q6QNZ","China",125.731,"LCD (LED)",59.02,"Available",5.5,49.5002947,"50.0"
167835,"HISENSE","50Q6Q series","China",125.731,"LCD (LED)",59.02,"Available",5.5,49.5002947,"50.0"
167836,"HISENSE","55Q6QAU","China",138.783,"LCD (LED)",62,"Available",6,54.63886709999999,"55.0"
167836,"HISENSE","55Q6QNZ","China",138.783,"LCD (LED)",62,"Available",6,54.63886709999999,"55.0"
167836,"HISENSE","55Q6Q series","China",138.783,"LCD (LED)",62,"Available",6,54.63886709999999,"55.0"
167837,"HISENSE","65Q6QAU","China",163.896,"LCD (LED)",98.86,"Available",5.5,64.5258552,"65.0"
167837,"HISENSE","65Q6QNZ","China",163.896,"LCD (LED)",98.86,"Available",5.5,64.5258552,"65.0"
167837,"HISENSE","65Q6Q series","China",163.896,"LCD (LED)",98.86,"Available",5.5,64.5258552,"65.0"
167838,"HISENSE","75Q6QAU","China",189.34,"LCD (LED)",117.04,"Available",6,74.543158,"75.0"
167838,"HISENSE","75Q6QNZ","China",189.34,"LCD (LED)",117.04,"Available",6,74.543158,"75.0"
167839,"HISENSE","85Q6QAU","China",214.783,"LCD (LED)",177.89,"Available",5.5,84.5600671,"85.0"
167839,"HISENSE","85Q6QNZ","China",214.783,"LCD (LED)",177.89,"Available",5.5,84.5600671,"85.0"
167839,"HISENSE","85Q6Q series","China",214.783,"LCD (LED)",177.89,"Available",5.5,84.5600671,"85.0"
167840,"HISENSE","65U7QAU","China",163.896,"LCD (LED)",115.94,"Available",5,64.5258552,"65.0"
167840,"HISENSE","65U7QNZ","China",163.896,"LCD (LED)",115.94,"Available",5,64.5258552,"65.0"
167840,"HISENSE","65U7Q series","China",163.896,"LCD (LED)",115.94,"Available",5,64.5258552,"65.0"
167841,"HISENSE","75U7QAU","China",189.34,"LCD (LED)",145.91,"Available",5,74.543158,"75.0"
167841,"HISENSE","75U7QNZ","China",189.34,"LCD (LED)",145.91,"Available",5,74.543158,"75.0"
167841,"HISENSE","75U7Q series","China",189.34,"LCD (LED)",145.91,"Available",5,74.543158,"75.0"
167842,"HISENSE","85U7QAU","China",214.783,"LCD (LED)",186.38,"Available",5,84.5600671,"85.0"
167842,"HISENSE","85U7QNZ","China",214.783,"LCD (LED)",186.38,"Available",5,84.5600671,"85.0"
167842,"HISENSE","85U7Q series","China",214.783,"LCD (LED)",186.38,"Available",5,84.5600671,"85.0"
167843,"HISENSE","100U7QAU","China",252.784,"LCD (LED)",222.34,"Available",5.5,99.5210608,"100.0"
167843,"HISENSE","100U7QNZ","China",252.784,"LCD (LED)",222.34,"Available",5.5,99.5210608,"100.0"
167843,"HISENSE","100U7Q series","China",252.784,"LCD (LED)",222.34,"Available",5.5,99.5210608,"100.0"
167844,"LG","85QNED93ASA","China",214.783,"LCD (LED)",225.8,"Available",4,84.5600671,"85.0"
167844,"LG","85QNED93A6A","China",214.783,"LCD (LED)",225.8,"Available",4,84.5600671,"85.0"
167844,"LG","85QNED92A6A","China",214.783,"LCD (LED)",225.8,"Available",4,84.5600671,"85.0"
167844,"LG","85QNED92ASA","China",214.783,"LCD (LED)",225.8,"Available",4,84.5600671,"85.0"
167844,"LG","85QNED92AUA","China",214.783,"LCD (LED)",225.8,"Available",4,84.5600671,"85.0"
167844,"LG","85QNED93AKA","China",214.783,"LCD (LED)",225.8,"Available",4,84.5600671,"85.0"
167844,"LG","85QNED9#### (# can be A-Z, 0-9 or ""-"" or ""."" or blank)","China",214.783,"LCD (LED)",225.8,"Available",4,84.5600671,"85.0"
167940,"EKO","K70USTW","China",176.538,"LCD (LED)",147.1,"Available",3.5,69.50301060000001,"70.0"
167969,"COOCAA","32E5500H","China",80.054,"LCD (LED)",24.3,"Available",6,31.5172598,"32.0"
168010,"JVC","LT-40NQ5155A","China",100.305,"LCD (LED)",32.46,"Available",6,39.4900785,"40.0"
168014,"JVC","AV-AQ405165A","China",107.863,"LCD (LED)",47.04,"Available",5.5,42.4656631,"43.0"
168014,"JVC","AV-JQ405155A","China",107.863,"LCD (LED)",47.04,"Available",5.5,42.4656631,"43.0"
168014,"JVC","LT-43NQ7155A","China",107.863,"LCD (LED)",47.04,"Available",5.5,42.4656631,"43.0"
168014,"JVC","AV-AQ405165A series","China",107.863,"LCD (LED)",47.04,"Available",5.5,42.4656631,"43.0"
168016,"JVC","AV-A557155A","China",138.798,"LCD (LED)",112.38,"Available",3.5,54.6447726,"55.0"
168016,"JVC","AV-J557155A","China",138.798,"LCD (LED)",112.38,"Available",3.5,54.6447726,"55.0"
168016,"JVC","LT-55N7155A","China",138.798,"LCD (LED)",112.38,"Available",3.5,54.6447726,"55.0"
168016,"JVC","LT-55N7165A","China",138.798,"LCD (LED)",112.38,"Available",3.5,54.6447726,"55.0"
168016,"JVC","AV-A557155A series","China",138.798,"LCD (LED)",112.38,"Available",3.5,54.6447726,"55.0"
168017,"JVC","AV-AE557155A","China",139.936,"LCD (LED)",75.48,"Available",5.5,55.0928032,"55.0"
168017,"JVC","AV-JE557165A","China",139.936,"LCD (LED)",75.48,"Available",5.5,55.0928032,"55.0"
168017,"JVC","LT-55NE7155A","China",139.936,"LCD (LED)",75.48,"Available",5.5,55.0928032,"55.0"
168017,"JVC","AV-AE557155A series","China",139.936,"LCD (LED)",75.48,"Available",5.5,55.0928032,"55.0"
168018,"JVC","AV-A657155A","China",163.829,"LCD (LED)",156.42,"Available",3.5,64.4994773,"65.0"
168018,"JVC","AV-J657155A","China",163.829,"LCD (LED)",156.42,"Available",3.5,64.4994773,"65.0"
168018,"JVC","LT-65N7165A","China",163.829,"LCD (LED)",156.42,"Available",3.5,64.4994773,"65.0"
168018,"JVC","AV-A657155A series","China",163.829,"LCD (LED)",156.42,"Available",3.5,64.4994773,"65.0"
168019,"JVC","AV-AE657155A","China",165.884,"LCD (LED)",107.58,"Available",5,65.3085308,"65.0"
168019,"JVC","AV-JE657165A","China",165.884,"LCD (LED)",107.58,"Available",5,65.3085308,"65.0"
168019,"JVC","LT-65NE7155A","China",165.884,"LCD (LED)",107.58,"Available",5,65.3085308,"65.0"
168019,"JVC","AV-AE657155A series","China",165.884,"LCD (LED)",107.58,"Available",5,65.3085308,"65.0"
168020,"EKO","K320HGPB","China",80.054,"LCD (LED)",32.4,"Available",5,31.5172598,"32.0"
168053,"Linsar","LS60UHDNF25","China",152.678,"LCD",86.09,"Available",6,60.1093286,"60.0"
168069,"AIWA","AWC400W","China",100.332,"LCD",33.1,"Available",6,39.50070839999999,"40.0"
168071,"PHILIPS","55PQT9020/79","China",138.783,"LCD (LED)",136.1,"Available",3,54.63886709999999,"55.0"
168094,"SAMSUNG","QA43Q7FAAW","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
168094,"SAMSUNG","QA43Q7FAAS","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
168094,"SAMSUNG","QA43QEF1AW","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
168094,"SAMSUNG","QA43QEF1AS","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
168094,"SAMSUNG","QA43Q*F SERIES","Vietnam",107.987,"LCD (LED)",68,"Available",4,42.5144819,"43.0"
168096,"SAMSUNG","QA50Q7FAAW","Vietnam",125.727,"LCD (LED)",79,"Available",4.5,49.4987199,"50.0"
168096,"SAMSUNG","QA50Q7FAAS","Vietnam",125.727,"LCD (LED)",79,"Available",4.5,49.4987199,"50.0"
168096,"SAMSUNG","QA50QEF1AW","Vietnam",125.727,"LCD (LED)",79,"Available",4.5,49.4987199,"50.0"
168096,"SAMSUNG","QA50QEF1AS","Vietnam",125.727,"LCD (LED)",79,"Available",4.5,49.4987199,"50.0"
168096,"SAMSUNG","QA50Q*F SERIES","Vietnam",125.727,"LCD (LED)",79,"Available",4.5,49.4987199,"50.0"
168114,"TCL","98C7K","China",247.604,"LCD (LED)",164,"Available",6,97.4816948,"98.0"
168232,"LG","55QNED70A6A","Indonesia,South Korea",138.783,"LCD (LED)",92,"Available",5,54.63886709999999,"55.0"
168233,"LG","55QNED70ASA","Indonesia,South Korea",138.783,"LCD (LED)",92,"Available",5,54.63886709999999,"55.0"
168234,"LG","65QNED70A6A","Indonesia,South Korea",163.897,"LCD (LED)",118,"Available",5,64.5262489,"65.0"
168235,"LG","65QNED70ASA","Indonesia,South Korea",163.897,"LCD (LED)",118,"Available",5,64.5262489,"65.0"
168244,"TOSHIBA","55Z670RP","China",138.783,"LCD (LED)",75.21,"Available",5.5,54.63886709999999,"55.0"
168245,"TOSHIBA","65Z670RP","China",163.896,"LCD (LED)",105.39,"Available",5.5,64.5258552,"65.0"
168246,"TOSHIBA","75Z670RP","China",189.34,"LCD (LED)",121.59,"Available",6,74.543158,"75.0"
168247,"TOSHIBA","85Z670RP","China",214.783,"LCD (LED)",171.81,"Available",5.5,84.5600671,"85.0"
168269,"SAMSUNG","QA55QN3EFAW","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
168269,"SAMSUNG","QA55QN3EFAS","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
168269,"SAMSUNG","QA55QN3EFA*","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
168270,"SAMSUNG","QA65QN3EFAS","Vietnam",163.897,"LCD (LED)",136,"Available",4.5,64.5262489,"65.0"
168298,"PHILIPS","65OLED789/98","China",163.878,"OLED",122.5,"Available",4.5,64.51876859999999,"65.0"
168365,"PHILIPS","55OLED789/98","China",138.798,"OLED",97,"Available",4,54.6447726,"55.0"
168376,"SAMSUNG ELECTRONICS","QA65LST7TAW","Mexico",163.829,"LCD (LED)",271,"Available",1.5,64.4994773,"65.0"
168377,"SAMSUNG ELECTRONICS","QA75LST7TAW","Mexico",189.306,"LCD (LED)",340,"Available",1.5,74.5297722,"75.0"
168380,"BAUHN","ATV75UHDT-0725","China",189.34,"LCD",130.5,"Available",6,74.543158,"75.0"
168452,"FFALCON","FF43U65","China",107.95,"LCD (LED)",42.7,"Available",5.5,42.499915,"43.0"
168453,"FFALCON","FF50U65","China",125.638,"LCD (LED)",50,"Available",6,49.4636806,"50.0"
168454,"FFALCON","FF55U65","China",138.711,"LCD (LED)",64.3,"Available",6,54.6105207,"55.0"
168455,"FFALCON","FF65U65","China",163.829,"LCD (LED)",77.1,"Available",6,64.4994773,"65.0"
168456,"FFALCON","FF75U65","China",189.306,"LCD (LED)",97.2,"Available",6,74.5297722,"75.0"
168465,"HISENSE","55U7QAU","China",138.783,"LCD (LED)",92.78,"Available",4.5,54.63886709999999,"55.0"
168465,"HISENSE","55U7QNZ","China",138.783,"LCD (LED)",92.78,"Available",4.5,54.63886709999999,"55.0"
168520,"coocaa","55G6500H","China",138.783,"LCD (LED)",67.9,"Available",5.5,54.63886709999999,"55.0"
168672,"Samsung","QA98QN990FW","Vietnam",247.688,"LCD (LED)",358,"Available",3.5,97.51476559999999,"98.0"
168672,"Samsung","QA98QN990FS","Vietnam",247.688,"LCD (LED)",358,"Available",3.5,97.51476559999999,"98.0"
168672,"Samsung","QA98QN990F*","Vietnam",247.688,"LCD (LED)",358,"Available",3.5,97.51476559999999,"98.0"
168733,"KOGAN","KALED50U95VA","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50.0"
168733,"KOGAN","KALED50U95VB","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50.0"
168733,"KOGAN","KALED50U95VC","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50.0"
168733,"KOGAN","KALED50U95V series","China",125.725,"LCD (LED)",60.48,"Available",5.5,49.4979325,"50.0"
168795,"TCL","85X11K","China",214.783,"LCD (LED)",239.2,"Available",3.5,84.5600671,"85.0"
168796,"TCL","115C7K","China",290.719,"LCD (LED)",280,"Available",6,114.4560703,"115.0"
168800,"TCL","32S5K","China",79.967,"LCD (LED)",25.4,"Available",5,31.4830079,"32.0"
168801,"TCL","40S5K","China",100.305,"LCD (LED)",30.3,"Available",6,39.4900785,"40.0"
168804,"SKYWORTH","SW55G4F","China",138.783,"LCD (LED)",64.3,"Available",6,54.63886709999999,"55.0"
168848,"LG","32LR655BPSA","Indonesia,South Korea",80.043,"LCD (LED)",30,"Available",5.5,31.5129291,"32.0"
168852,"HISENSE","65Q7QAU","China",163.896,"LCD (LED)",104.99,"Available",5.5,64.5258552,"65.0"
168852,"HISENSE","65Q7QNZ","China",163.896,"LCD (LED)",104.99,"Available",5.5,64.5258552,"65.0"
168852,"HISENSE","65Q7Q series","China",163.896,"LCD (LED)",104.99,"Available",5.5,64.5258552,"65.0"
168853,"HISENSE","75Q7QAU","China",189.34,"LCD (LED)",122.25,"Available",6,74.543158,"75.0"
168853,"HISENSE","75Q7QNZ","China",189.34,"LCD (LED)",122.25,"Available",6,74.543158,"75.0"
168853,"HISENSE","75Q7Q series","China",189.34,"LCD (LED)",122.25,"Available",6,74.543158,"75.0"
168854,"HISENSE","85Q7QAU","China",214.783,"LCD (LED)",175.06,"Available",5.5,84.5600671,"85.0"
168854,"HISENSE","85Q7QNZ","China",214.783,"LCD (LED)",175.06,"Available",5.5,84.5600671,"85.0"
168854,"HISENSE","85Q7Q series","China",214.783,"LCD (LED)",175.06,"Available",5.5,84.5600671,"85.0"
168855,"HISENSE","100Q7QAU","China",252.784,"LCD (LED)",238.44,"Available",5.5,99.5210608,"100.0"
168855,"HISENSE","100Q7QNZ","China",252.784,"LCD (LED)",238.44,"Available",5.5,99.5210608,"100.0"
168855,"HISENSE","100Q7Q series","China",252.784,"LCD (LED)",238.44,"Available",5.5,99.5210608,"100.0"
168867,"KOGAN","KAQL85WQ98GSVA","China",214.783,"LCD (LED)",216.3,"Available",4.5,84.5600671,"85.0"
168867,"KOGAN","KAQL85WQ98GSVB","China",214.783,"LCD (LED)",216.3,"Available",4.5,84.5600671,"85.0"
168867,"KOGAN","KAQL85WQ98GSVC","China",214.783,"LCD (LED)",216.3,"Available",4.5,84.5600671,"85.0"
168867,"KOGAN","KAQL85 series","China",214.783,"LCD (LED)",216.3,"Available",4.5,84.5600671,"85.0"
168888,"SVISION","SV500FTS","China",125.731,"LCD (LED)",47.9,"Available",6,49.5002947,"50.0"
168955,"ZEN TV","ZEN 3202","China",79.831,"LCD (LED)",35.97,"Available",4.5,31.4294647,"32.0"
168955,"ZEN TV","ZEN 3201","China",79.831,"LCD (LED)",35.97,"Available",4.5,31.4294647,"32.0"
168964,"ZEN TV","ZEN2401","China",60.934,"LCD",21.55,"Available",5,23.9897158,"24.0"
168984,"HISENSE","65U8QAU","China",163.896,"LCD (LED)",129.15,"Available",4.5,64.5258552,"65.0"
168984,"HISENSE","65U8QNZ","China",163.896,"LCD (LED)",129.15,"Available",4.5,64.5258552,"65.0"
168984,"HISENSE","65U8Q Series","China",163.896,"LCD (LED)",129.15,"Available",4.5,64.5258552,"65.0"
168985,"HISENSE","75U8QAU","China",189.34,"LCD (LED)",169.46,"Available",4.5,74.543158,"75.0"
168985,"HISENSE","75U8QNZ","China",189.34,"LCD (LED)",169.46,"Available",4.5,74.543158,"75.0"
168985,"HISENSE","75U8Q Series","China",189.34,"LCD (LED)",169.46,"Available",4.5,74.543158,"75.0"
168986,"HISENSE","85U8QAU","China",214.783,"LCD (LED)",191.41,"Available",5,84.5600671,"85.0"
168986,"HISENSE","85U8QNZ","China",214.783,"LCD (LED)",191.41,"Available",5,84.5600671,"85.0"
168986,"HISENSE","85U8Q","China",214.783,"LCD (LED)",191.41,"Available",5,84.5600671,"85.0"
169009,"LG","75QNED70A6A","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
169010,"LG","75QNED70ASA","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
169012,"CHiQ","U75M10F","China",189.34,"LCD",136.1,"Available",5.5,74.543158,"75.0"
169038,"AIWA","AWS650WG","China",163.896,"LCD (LED)",97.1,"Available",6,64.5258552,"65.0"
169048,"ZEN TV","ZEN 2402","China",59.54,"LCD",23.82,"Available",4.5,23.440898,"24.0"
169092,"TOSHIBA","65Z770RP","China",163.896,"LCD (LED)",128.56,"Available",4.5,64.5258552,"65.0"
169093,"TOSHIBA","75Z770RP","China",189.34,"LCD (LED)",137.3,"Available",5.5,74.543158,"75.0"
169094,"TOSHIBA","85Z770RP","China",214.783,"LCD (LED)",167.13,"Available",5.5,84.5600671,"85.0"
169104,"RCA","RT-24G01A","China",59.54,"LCD",23.89,"Available",4.5,23.440898,"24.0"
169114,"KOGAN","KAQL75WQ98GSVA","China",189.306,"LCD (LED)",130.8,"Available",5.5,74.5297722,"75.0"
169114,"KOGAN","KAQL75WQ98GSVB","China",189.306,"LCD (LED)",130.8,"Available",5.5,74.5297722,"75.0"
169114,"KOGAN","KAQL75WQ98GSVC","China",189.306,"LCD (LED)",130.8,"Available",5.5,74.5297722,"75.0"
169114,"KOGAN","KAQL75WQ98 series","China",189.306,"LCD (LED)",130.8,"Available",5.5,74.5297722,"75.0"
169165,"AKAI","AK40FHDZEN","China",100.337,"LCD (LED)",36.9,"Available",6,39.5026769,"40.0"
169168,"Kogan","KAQL75MQ8TA","China",189.34,"LCD (LED)",135.9,"Available",5.5,74.543158,"75.0"
169168,"Kogan","KAQL75MQ8TB","China",189.34,"LCD (LED)",135.9,"Available",5.5,74.543158,"75.0"
169168,"Kogan","KAQL75MQ8TC","China",189.34,"LCD (LED)",135.9,"Available",5.5,74.543158,"75.0"
169168,"Kogan","KAQL75MQ8TD","China",189.34,"LCD (LED)",135.9,"Available",5.5,74.543158,"75.0"
169168,"Kogan","LED (backlighting) TV","China",189.34,"LCD (LED)",135.9,"Available",5.5,74.543158,"75.0"
169168,"Kogan","KAQL75MQ8TE","China",189.34,"LCD (LED)",135.9,"Available",5.5,74.543158,"75.0"
169169,"SKYWORTH","85Q6600H","China",217.425,"LCD (LED)",181.9,"Available",5,85.6002225,"86.0"
169170,"Kogan","KAQL65MQ8TA","China",163.896,"LCD (LED)",109.1,"Available",5,64.5258552,"65.0"
169170,"Kogan","KAQL65MQ8TB","China",163.896,"LCD (LED)",109.1,"Available",5,64.5258552,"65.0"
169170,"Kogan","KAQL65MQ8TC","China",163.896,"LCD (LED)",109.1,"Available",5,64.5258552,"65.0"
169170,"Kogan","KAQL65MQ8TD","China",163.896,"LCD (LED)",109.1,"Available",5,64.5258552,"65.0"
169170,"Kogan","KAQL65MQ8TE","China",163.896,"LCD (LED)",109.1,"Available",5,64.5258552,"65.0"
169171,"coocaa","40E5500H","China",100.34,"LCD (LED)",32.9,"Available",6,39.503858,"40.0"
169172,"Veon","VNG3F55","China",138.783,"LCD (LED)",57.9,"Available",5.5,54.63886709999999,"55.0"
169172,"Veon","VNG3F5525","China",138.783,"LCD (LED)",57.9,"Available",5.5,54.63886709999999,"55.0"
169172,"Veon","VNG3F55 Serise","China",138.783,"LCD (LED)",57.9,"Available",5.5,54.63886709999999,"55.0"
169173,"SKYWORTH","40E5500H","China",100.342,"LCD (LED)",32.3,"Available",6,39.5046454,"40.0"
