_id,Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,Labelled energy consumption (kWh/year),SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number,Regulatory Standard
471,143830,SAMSUNG ELECTRONICS,QA85QN90BA*,QA85QN90BA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,304.0,N/A,N/A,1113.0,Approved,2027-01-10,,Single product class,Available,3.0,,http://www.samsung.com.au,3.4120057605934937,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4799,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
472,143833,AKAI,AK5021S6WOS,,"Australia,Fiji,New Zealand",China,125.774,6762.32,LCD (LED),0.35,0.037,0.0,54.8,N/A,N/A,202.0,Approved,2027-01-31,,Single product class,Available,6.0,,,6.550386915674646,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4884,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
473,143840,SAMSUNG ELECTRONICS,QA43QN90BAW,QA43QN90BA*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,99.0,N/A,N/A,364.0,Approved,2027-01-10,,Single product class,Available,2.5,,http://www.samsung.com.au,2.6904934974743866,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV4798,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
474,143840,SAMSUNG ELECTRONICS,QA43QN90BAS,QA43QN90BA*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,99.0,N/A,N/A,364.0,Approved,2027-01-10,,Single product class,Available,2.5,,http://www.samsung.com.au,2.6904934974743866,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV4798,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
475,143840,SAMSUNG ELECTRONICS,QA43QN90BA*,QA43QN90BA*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,99.0,N/A,N/A,364.0,Approved,2027-01-10,,Single product class,Available,2.5,,http://www.samsung.com.au,2.6904934974743866,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV4798,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
476,143841,SAMSUNG ELECTRONICS,QA50LS03BAW,QA50LS03BA*,"Australia,Fiji,New Zealand",Vietnam,125.727,6754.5112,LCD (LED),0.5,0.0,0.0,96.0,N/A,N/A,353.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.044164846323894,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4797,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
477,143841,SAMSUNG ELECTRONICS,QA50LS03BAS,QA50LS03BA*,"Australia,Fiji,New Zealand",Vietnam,125.727,6754.5112,LCD (LED),0.5,0.0,0.0,96.0,N/A,N/A,353.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.044164846323894,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4797,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
478,143841,SAMSUNG ELECTRONICS,QA50LS03BA*,QA50LS03BA*,"Australia,Fiji,New Zealand",Vietnam,125.727,6754.5112,LCD (LED),0.5,0.0,0.0,96.0,N/A,N/A,353.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.044164846323894,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4797,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
479,143842,SAMSUNG ELECTRONICS,QA55LS03BAW,QA55LS03BA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,140.0,N/A,N/A,514.0,Approved,2027-01-12,,Single product class,Available,3.0,,http://www.samsung.com.au,3.169606505914303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4814,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
480,143842,SAMSUNG ELECTRONICS,QA55LS03BAS,QA55LS03BA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,140.0,N/A,N/A,514.0,Approved,2027-01-12,,Single product class,Available,3.0,,http://www.samsung.com.au,3.169606505914303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4814,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
481,143842,SAMSUNG ELECTRONICS,QA55LS03BA*,QA55LS03BA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,140.0,N/A,N/A,514.0,Approved,2027-01-12,,Single product class,Available,3.0,,http://www.samsung.com.au,3.169606505914303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4814,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
482,143843,SAMSUNG ELECTRONICS,QA55QN85BAW,QA55QN85BA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,136.0,N/A,N/A,499.0,Approved,2027-01-10,,Single product class,Available,3.0,,http://www.samsung.com.au,3.302333486054286,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4796,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
483,143843,SAMSUNG ELECTRONICS,QA55QN85BAS,QA55QN85BA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,136.0,N/A,N/A,499.0,Approved,2027-01-10,,Single product class,Available,3.0,,http://www.samsung.com.au,3.302333486054286,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4796,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
484,143843,SAMSUNG ELECTRONICS,QA55QN85BA*,QA55QN85BA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,136.0,N/A,N/A,499.0,Approved,2027-01-10,,Single product class,Available,3.0,,http://www.samsung.com.au,3.302333486054286,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4796,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
485,143844,SAMSUNG ELECTRONICS,QA65LS03BAW,QA65LS03BA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,158.0,N/A,N/A,580.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.0183281239548,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4795,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
486,143844,SAMSUNG ELECTRONICS,QA65LS03BAS,QA65LS03BA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,158.0,N/A,N/A,580.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.0183281239548,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4795,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
487,143844,SAMSUNG ELECTRONICS,QA65LS03BA*,QA65LS03BA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,158.0,N/A,N/A,580.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.0183281239548,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4795,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
488,143845,SAMSUNG ELECTRONICS,QA65QN85BAW,QA65QN85BA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,158.0,N/A,N/A,580.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.0183281239548,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4794,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
489,143845,SAMSUNG ELECTRONICS,QA65QN85BAS,QA65QN85BA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,158.0,N/A,N/A,580.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.0183281239548,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4794,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
490,143845,SAMSUNG ELECTRONICS,QA65QN85BA*,QA65QN85BA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,158.0,N/A,N/A,580.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.0183281239548,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4794,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
491,143846,SAMSUNG ELECTRONICS,QA75LS03BAW,QA75LS03BA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,195.0,N/A,N/A,715.0,Approved,2027-01-12,,Single product class,Available,4.0,,http://www.samsung.com.au,4.309046099930541,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4813,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
492,143846,SAMSUNG ELECTRONICS,QA75LS03BAS,QA75LS03BA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,195.0,N/A,N/A,715.0,Approved,2027-01-12,,Single product class,Available,4.0,,http://www.samsung.com.au,4.309046099930541,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4813,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
493,143846,SAMSUNG ELECTRONICS,QA75LS03BA*,QA75LS03BA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,195.0,N/A,N/A,715.0,Approved,2027-01-12,,Single product class,Available,4.0,,http://www.samsung.com.au,4.309046099930541,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4813,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
494,143847,SAMSUNG ELECTRONICS,QA85LS03BAW,QA85LS03BA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,250.0,N/A,N/A,916.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.284977376641311,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4793,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
495,143847,SAMSUNG ELECTRONICS,QA85LS03BAS,QA85LS03BA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,250.0,N/A,N/A,916.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.284977376641311,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4793,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
496,143847,SAMSUNG ELECTRONICS,QA85LS03BA*,QA85LS03BA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,250.0,N/A,N/A,916.0,Approved,2027-01-10,,Single product class,Available,4.0,,http://www.samsung.com.au,4.284977376641311,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4793,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
497,143886,LG,43UP801C0TB,,"Australia,New Zealand",Indonesia,107.987,4982.7128,LCD (LED),0.4,0.0,0.0,78.0,N/A,N/A,287.0,Approved,2027-01-10,,Single product class,Available,3.5,,,3.755600019609336,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4792,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
498,143887,LG,50UP801C0TB,,"Australia,New Zealand",Indonesia,125.727,6754.5112,LCD (LED),0.4,0.0,0.0,93.0,N/A,N/A,342.0,Approved,2027-01-10,,Single product class,Available,4.0,,,4.186034596465652,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4791,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
499,143888,LG,75UP801C0TB,,"Australia,New Zealand",Indonesia,189.275,15307.5663,LCD (LED),0.4,0.0,0.0,169.0,N/A,N/A,619.0,Approved,2027-01-13,,Single product class,Available,4.5,,,4.95201939210664,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4820,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
500,143889,LG,86UP801C0TB,,"Australia,New Zealand",Indonesia,217.425,20200.7,LCD (LED),0.4,0.0,0.0,250.0,N/A,N/A,915.0,Approved,2027-01-13,,Single product class,Available,4.0,,,4.395864655180622,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4819,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
501,143898,METZ,40MTD6500A,,"Australia,Fiji,New Zealand",China,100.645,4319.76,LCD (LED),0.26,0.38,7.0,28.2,N/A,N/A,122.0,Approved,2027-01-10,,Single product class,Available,7.0,,,7.033409441022956,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,unknown,AS/NZS 62087.1:2010,ATV4790,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
502,143944,BLAUPUNKT,BP85WOS,,Australia,China,214.783,19712.16,LCD,-,-,-,317.2,N/A,N/A,1159.0,Approved,2027-01-12,,Single product class,Unavailable,3.0,http://www.ayonz.com/,,3.2305150035194496,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4812,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
503,143946,EKO,K500USG,,Australia,China,125.638,6745.2,LCD,0.36,0.36,7.0,59.9,N/A,N/A,226.0,Approved,2027-01-12,,Single product class,Available,6.0,http://www.ayonz.com/,,6.03697736111736,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4811,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
504,143947,EKO,K550USG,,Australia,China,138.783,8230.118400000001,LCD,-,-,-,87.2,N/A,N/A,321.0,Approved,2027-01-12,,Single product class,Available,5.0,http://www.ayonz.com/,,5.279379069595689,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4810,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
505,143949,EKO,K550USG,,Australia,China,138.783,8230.118400000001,LCD,0.36,0.0,0.0,115.1,N/A,N/A,455.0,Approved,2027-01-12,,Single product class,Available,3.5,http://www.ayonz.com/,,3.7160074473088853,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4809,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
506,143950,BLAUPUNKT,BP550USG9500,,Australia,China,138.783,8230.118400000001,LCD,0.36,0.0,0.0,115.1,N/A,N/A,455.0,Approved,2027-01-12,,Single product class,Available,3.5,http://www.ayonz.com/,,3.7160074473088853,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4808,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
507,143954,BLAUPUNKT,BP2400HDV7100,,Australia,China,60.47,1562.462784,LCD,0.23,0.0,0.0,23.28,N/A,N/A,87.0,Approved,2027-01-20,,Single product class,Available,4.5,http://www.ayonz.com/,,4.977614981385587,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Digital,AS/NZS 62087.1:2010,ATV4868,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
508,144002,SONY,KD-65X75K,,"Australia,New Zealand",Vietnam,163.878,11481.120000000003,LCD (LED),0.5,10.7,0.65,129.6,N/A,N/A,478.0,Approved,2027-01-12,,Single product class,Available,4.5,http://www.sony.com.au/,,4.88626150283395,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4807,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
509,144004,SONY,KD-55X75K,,"Australia,New Zealand",Vietnam,138.798,8228.0,LCD (LED),0.5,12.1,0.65,101.4,N/A,N/A,376.0,Approved,2027-01-13,,Single product class,Available,4.5,http://www.sony.com.au/,,4.569588181025617,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4818,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
510,144009,SONY,XR-85X90K,,"Australia,New Zealand",Malaysia,214.783,19712.16,LCD (LED),0.5,23.9,0.65,235.8,N/A,N/A,869.0,Approved,2027-01-12,,Single product class,Available,4.5,http://www.sony.com.au/,,4.5210282913933515,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4804,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
511,144021,SONY,KD-55X80K,,"Australia,New Zealand",Malaysia,138.798,8228.0,LCD (LED),0.5,13.6,0.65,126.2,N/A,N/A,467.0,Approved,2027-01-13,,Single product class,Available,3.5,http://www.sony.com.au/,,3.5982846725777753,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4816,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
512,144023,SONY,KD-75X80K,,"Australia,New Zealand",Malaysia,189.306,15312.0,LCD (LED),0.5,13.1,0.65,191.3,N/A,N/A,704.0,Approved,2027-01-12,,Single product class,Available,4.0,http://www.sony.com.au/,,4.376622293003026,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4803,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
513,144031,kogan,KAQLED85XQ9610STA,,"Australia,Fiji,New Zealand",China,214.783,19712.16,LCD (LED),0.32,0.0,0.0,260.1,N/A,N/A,970.0,Approved,2027-01-13,,Single product class,Available,4.0,,,4.0282829461460175,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4815,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
514,144046,SAMSUNG ELECTRONICS,QA65QN900BW,QA65QN900B*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,310.0,N/A,N/A,1135.0,Approved,2027-01-18,,Single product class,Available,1.0,,http://www.samsung.com.au,1.0096826918056427,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,Internal,Digital,,ATV4849,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
515,144046,SAMSUNG ELECTRONICS,QA65QN900BS,QA65QN900B*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,310.0,N/A,N/A,1135.0,Approved,2027-01-18,,Single product class,Available,1.0,,http://www.samsung.com.au,1.0096826918056427,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,Internal,Digital,,ATV4849,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
516,144046,SAMSUNG ELECTRONICS,QA65QN900B*,QA65QN900B*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,310.0,N/A,N/A,1135.0,Approved,2027-01-18,,Single product class,Available,1.0,,http://www.samsung.com.au,1.0096826918056427,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,Internal,Digital,,ATV4849,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
517,144049,SAMSUNG ELECTRONICS,QA85QN900BW,QA85QN900B*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,439.0,N/A,N/A,1605.0,Approved,2027-01-18,,Single product class,Available,1.5,,http://www.samsung.com.au,1.7715161200342038,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,Internal,Digital,,ATV4848,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
518,144049,SAMSUNG ELECTRONICS,QA85QN900BS,QA85QN900B*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,439.0,N/A,N/A,1605.0,Approved,2027-01-18,,Single product class,Available,1.5,,http://www.samsung.com.au,1.7715161200342038,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,Internal,Digital,,ATV4848,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
519,144049,SAMSUNG ELECTRONICS,QA85QN900B*,QA85QN900B*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,439.0,N/A,N/A,1605.0,Approved,2027-01-18,,Single product class,Available,1.5,,http://www.samsung.com.au,1.7715161200342038,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,Internal,Digital,,ATV4848,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
